Ax,Ay,Az,Gx,Gy,Gz,Label
0.118,0.021,1.038,-2.618,-10.534,0.038,Pitch
0.086,0.007,1.016,-4.237,-11.641,3.023,Pitch
0.06,-0.003,1.013,-2.382,-17.656,1.198,Pitch
0.052,-0.01,1.016,1.183,-19.626,-1.802,Pitch
0.041,0,1.024,4.176,-22.542,-6.573,Pitch
0.069,0.019,1.051,-1.313,-23.13,-10.794,Pitch
0.113,0.024,1.008,-7.771,-16.008,-12.893,Pitch
0.156,0.018,0.955,-5.191,-13.053,-12.412,Pitch
0.169,0.022,0.952,1.962,-13.847,-9.29,Pitch
0.074,0.252,0.96,-7.282,-3.42,-2.382,Pitch
0.408,0.103,0.764,-2.076,22.733,3.252,Pitch
0.426,0.049,1.051,-19.137,113.389,39.351,Pitch
0.062,0.094,1.22,-23.519,243.427,24.214,Pitch
0.013,-0.093,0.791,-51.115,250.13,11.817,Pitch
0.035,-0.116,0.535,-53.374,250.13,12.687,Pitch
-0.365,-0.053,0.375,-9.672,250.13,22.481,Pitch
-0.617,-0.032,0.753,4.603,250.13,32.344,Pitch
-0.826,-0.042,0.809,57.473,250.13,33.237,Pitch
-1.06,0.039,0.954,30.145,250.13,15.809,Pitch
-0.969,0.016,0.669,-3.527,202.87,-1.351,Pitch
-0.95,0.025,0.393,9.221,162.076,-7.588,Pitch
-1.106,0.003,0.613,12.893,-10.649,-3.198,Pitch
-1.187,0.005,0.823,15.511,-182.603,-7.168,Pitch
-1.201,0.069,0.63,-0.397,-250.137,-30.702,Pitch
-0.562,-0.056,0.904,-9.168,-250.137,-62.214,Pitch
-0.233,-0.093,1.199,-19.901,-250.137,-73.443,Pitch
-0.22,0.021,1,-3.359,-250.137,-68.168,Pitch
0.24,-0.141,0.941,-11.504,-250.137,-41.832,Pitch
0.627,-0.084,0.458,-2.099,-250.137,-10.626,Pitch
0.825,-0.007,0.276,-1.496,-234.405,-12.412,Pitch
0.813,-0.017,0.586,-11.985,-116.336,-2.985,Pitch
0.8,-0.073,0.482,-10.534,-49.183,3.046,Pitch
0.731,-0.031,0.478,-5.061,10.962,3.595,Pitch
0.74,-0.021,0.5,-16.382,136.435,14.168,Pitch
0.744,-0.117,0.727,-8.954,250.13,31.458,Pitch
0.646,-0.055,0.956,-7.969,250.13,55.771,Pitch
0.165,-0.172,0.984,-19.863,250.13,81.954,Pitch
0.082,-0.073,0.914,-35.534,250.13,100.198,Pitch
-0.09,-0.232,1.049,28.863,250.13,115.618,Pitch
-0.472,0.024,0.79,76.389,250.13,128.13,Pitch
-0.668,0.112,0.337,62.893,250.13,84.13,Pitch
-0.815,-0.013,-0.011,0.718,241.985,46.939,Pitch
-1.031,0.024,0.327,-7.16,151.275,37.42,Pitch
-1.364,0.043,0.637,68.954,55.046,20.832,Pitch
-1.029,0.061,0.482,6.725,2.115,6.626,Pitch
-1.029,0.093,0.187,-17.71,-159.351,-11.771,Pitch
-1.169,0.108,0.436,-16.672,-250.137,-46.595,Pitch
-0.7,-0.065,0.959,-32.672,-250.137,-78.42,Pitch
-0.434,0.023,0.933,-49.84,-250.137,-77.687,Pitch
-0.493,-0.001,0.608,-32.435,-250.137,-85.878,Pitch
0.526,-0.052,0.656,25.618,-250.137,-62.13,Pitch
0.955,-0.026,0.834,5.115,-250.137,-28.084,Pitch
0.972,-0.053,0.646,-17.366,-235.824,-14.893,Pitch
0.695,-0.017,0.246,13.481,-125.595,-8.855,Pitch
0.793,0.017,0.448,-4.115,-50.947,1.137,Pitch
0.886,-0.054,0.558,-8.695,-15.023,-0.611,Pitch
0.87,-0.05,0.499,-0.954,91.672,7.053,Pitch
0.888,-0.101,0.638,7.947,245.634,31.16,Pitch
0.67,-0.103,0.906,-22.031,250.13,45.26,Pitch
0.646,-0.052,0.892,-64.45,250.13,54.947,Pitch
0.417,-0.199,0.627,-49.527,250.13,70.328,Pitch
0.101,-0.135,0.683,-14.183,250.13,132.962,Pitch
-0.455,-0.101,1.184,118.206,250.13,126.992,Pitch
-0.587,0.036,0.649,101.626,250.13,103.863,Pitch
-0.55,-0.029,0.128,50.42,250.13,45.153,Pitch
-0.85,-0.013,0.223,31.481,205.992,21.115,Pitch
-1.425,0.063,0.775,27.237,8.267,-2.466,Pitch
-1.037,0.123,0.671,-1.603,-61.481,-5.832,Pitch
-0.868,0.106,0.263,-10.321,-88.511,-7.046,Pitch
-0.981,0.073,0.511,-22.992,-238.863,-14.901,Pitch
-0.728,0.037,0.832,-58.557,-250.137,-37.137,Pitch
-0.447,0.078,0.976,-55.588,-250.137,-69.489,Pitch
-0.331,0.022,0.677,-28.405,-250.137,-79.13,Pitch
-0.19,0.022,0.601,-68.13,-250.137,-63.344,Pitch
0.528,-0.098,0.906,-33.939,-250.137,-68.718,Pitch
0.909,-0.102,0.866,14.931,-250.137,-51.397,Pitch
0.779,-0.053,0.445,9.481,-203.527,-23.145,Pitch
0.718,0.008,0.517,21.038,-125.802,-15.107,Pitch
0.92,-0.01,0.694,-2.702,-49.115,-15.863,Pitch
0.841,-0.018,0.586,0.214,21.031,-15.908,Pitch
0.848,-0.001,0.527,0.023,113.603,-2.45,Pitch
0.812,-0.067,0.749,-3.611,250.13,14.336,Pitch
0.662,-0.054,0.898,-8.595,250.13,27.481,Pitch
0.632,0.02,0.847,-21.466,250.13,25.244,Pitch
0.385,-0.079,0.606,3.977,250.13,43.947,Pitch
-0.212,0.018,0.935,69.962,250.13,48.992,Pitch
-0.243,0.065,0.378,5.359,250.13,16.71,Pitch
-0.447,-0.033,0.228,-53.924,250.13,28.107,Pitch
-1.195,0.036,0.177,-11.58,250.13,35.061,Pitch
-1.77,0.102,0.752,-27.969,136.603,22.084,Pitch
-0.953,-0.074,0.458,-17.244,-25.756,-0.779,Pitch
-0.948,0.073,0.09,2.672,-22.168,-7.969,Pitch
-1.116,0.03,0.346,5.74,-115.305,-11.244,Pitch
-1.023,-0.047,0.658,-28.687,-250.137,-26.466,Pitch
-0.776,0.032,0.789,-30.351,-250.137,-69.557,Pitch
-0.461,-0.105,0.783,3.313,-250.137,-104.794,Pitch
-0.333,-0.043,0.928,29.221,-250.137,-98.756,Pitch
0.091,-0.114,0.927,0.313,-250.137,-91.794,Pitch
0.511,-0.091,0.793,13.076,-250.137,-83.901,Pitch
0.708,-0.095,0.745,22.145,-250.137,-44.725,Pitch
0.773,-0.006,0.604,-5.435,-211.168,-23.084,Pitch
0.791,0.005,0.561,7.366,-127.015,-15.351,Pitch
0.831,-0.024,0.63,6.061,28.214,-2.069,Pitch
0.734,0.015,0.518,-9.534,208.267,18.763,Pitch
0.749,-0.095,0.842,-35.611,250.13,52.908,Pitch
0.51,-0.067,0.976,-44.679,250.13,86.893,Pitch
0.352,-0.068,0.813,-79.282,250.13,111.626,Pitch
0.034,-0.084,0.695,-33.145,250.13,156.977,Pitch
-0.388,-0.11,1.027,92.771,250.13,143.733,Pitch
-0.767,0.029,0.925,75.573,250.13,82.824,Pitch
-0.64,-0.038,0.449,-29.176,226.534,54.069,Pitch
-0.665,0,0.323,-27.42,141.45,35.901,Pitch
-1.252,0.042,0.714,7.901,28.771,14.427,Pitch
-1.063,-0.025,0.891,3.244,-118.985,-7.435,Pitch
-0.74,0.037,0.494,-23.901,-248.374,-28.191,Pitch
-0.775,0.032,0.588,-11.145,-250.137,-52.649,Pitch
-0.618,-0.081,1.089,1.58,-250.137,-85.817,Pitch
-0.19,-0.105,1.041,15.374,-250.137,-88.603,Pitch
0.026,0.077,0.716,4.649,-250.137,-87.344,Pitch
0.481,-0.049,1.046,-12.351,-250.137,-55.031,Pitch
0.967,-0.113,0.715,-0.214,-250.137,-38.008,Pitch
0.799,0.005,0.388,-12.145,-192.634,-34.771,Pitch
0.856,-0.021,0.389,5.702,-91.061,-15.947,Pitch
0.865,-0.032,0.517,12.611,1.221,-0.031,Pitch
0.872,-0.006,0.537,-7.214,163.649,10.565,Pitch
0.808,-0.074,0.685,-10.74,250.13,26.435,Pitch
0.507,-0.057,0.807,8.305,250.13,52.13,Pitch
0.519,-0.01,0.852,3.84,250.13,63.412,Pitch
0.092,-0.005,0.738,37.275,250.13,73.214,Pitch
-0.586,-0.021,1.086,-18.214,250.13,37.992,Pitch
-0.519,-0.049,0.646,-66.107,250.13,49.504,Pitch
-0.467,0.001,0.412,-58.786,250.13,74.176,Pitch
-0.857,-0.007,0.524,-6.626,250.13,57.183,Pitch
-1.401,-0.103,0.586,-7.832,178.74,4.084,Pitch
-0.879,0.063,0.424,-9.496,68.16,-1.237,Pitch
-0.795,0.016,0.253,-14.763,30.542,4.557,Pitch
-1.025,0.008,0.4,-12.542,-16.244,2.71,Pitch
-1.241,-0.042,0.556,-23.26,-159.718,-22.237,Pitch
-0.914,-0.001,0.548,-15.733,-250.137,-89.733,Pitch
-0.732,-0.021,0.691,33.74,-250.137,-173.603,Pitch
-0.444,-0.059,0.621,95.206,-250.137,-149.267,Pitch
0.1,-0.081,0.973,68.137,-250.137,-95.992,Pitch
0.462,-0.047,0.839,37.13,-250.137,-59.214,Pitch
0.724,0.022,0.618,23.244,-250.137,-38.55,Pitch
0.891,-0.039,0.51,11.084,-241.725,-13.282,Pitch
0.897,0.033,0.501,16.969,-77.008,-1.153,Pitch
0.826,0.029,0.596,10.977,20.649,2.275,Pitch
0.785,-0.034,0.631,-1.656,180.252,17.061,Pitch
0.806,-0.074,0.643,-5.046,250.13,31.695,Pitch
0.64,0.052,0.846,7.893,250.13,54.084,Pitch
0.397,0,0.889,-7.008,250.13,52.137,Pitch
-0.092,-0.003,0.634,21.702,250.13,42.786,Pitch
-0.214,0.107,0.543,28.16,250.13,52.427,Pitch
-0.534,0.013,0.685,-30.832,250.13,45.084,Pitch
-1.279,-0.041,0.851,-33.87,250.13,53.466,Pitch
-1.152,0.05,0.325,-8.733,123.664,25.718,Pitch
-1.01,0.079,0.205,11.061,106.176,10.557,Pitch
-1.109,0.046,0.445,18.382,-2.748,-8.435,Pitch
-1.153,0.024,0.646,2.901,-194.901,-28.061,Pitch
-0.962,0.017,0.617,-13.893,-250.137,-43.595,Pitch
-0.69,-0.003,0.71,-1.137,-250.137,-62.252,Pitch
-0.435,-0.035,0.777,-0.282,-250.137,-74.626,Pitch
-0.108,0.02,0.771,-0.328,-250.137,-72.786,Pitch
0.217,0.052,0.786,24.786,-250.137,-63.389,Pitch
0.772,-0.051,0.893,43.763,-250.137,-21.626,Pitch
0.864,0.053,0.431,-6.679,-246.336,-17.031,Pitch
0.707,0.036,0.503,5.26,-167.023,-12.603,Pitch
0.863,0.039,0.655,4.641,-61.672,5.824,Pitch
0.819,0.036,0.588,-13.473,31.779,10.573,Pitch
0.872,0.007,0.678,-30.389,163.145,2.603,Pitch
0.749,-0.016,0.848,-33.931,250.13,12.481,Pitch
0.603,-0.083,0.753,-34.618,250.13,43.206,Pitch
0.477,0.149,0.738,-7.756,250.13,82.435,Pitch
0.147,0.063,0.713,-4.328,250.13,84.71,Pitch
-0.416,-0.096,1.102,-38.855,250.13,26.641,Pitch
-0.6,-0.059,0.812,-11.489,250.13,83.962,Pitch
-0.354,0.142,0.368,-34.313,250.13,112.221,Pitch
-0.649,0.002,0.472,-2.008,250.13,67.168,Pitch
-1.464,-0.122,0.679,0.481,151.534,-5.115,Pitch
-1.311,0.011,0.489,18.427,-18.855,-7.664,Pitch
-0.841,0.091,0.178,-20.282,-48.733,-4.168,Pitch
-0.939,-0.018,0.447,-16.702,-93.878,-15.802,Pitch
-0.939,-0.027,0.69,-23.229,-248.916,-37.802,Pitch
-0.795,-0.017,0.798,-18.718,-250.137,-79.069,Pitch
-0.428,-0.093,0.787,13.687,-250.137,-115.855,Pitch
-0.278,-0.063,0.624,61.168,-250.137,-96.947,Pitch
0.271,0.104,0.974,15.939,-250.137,-80.45,Pitch
0.613,-0.06,1.145,38.481,-250.137,-42,Pitch
0.754,-0.042,0.766,60.29,-250.137,-21.794,Pitch
0.747,0.045,0.464,17.153,-179.099,-2.687,Pitch
0.669,0.021,0.602,-3.611,-51.878,2.939,Pitch
0.782,-0.014,0.76,-1.237,14.863,-0.786,Pitch
0.762,-0.015,0.623,-8.672,142.603,2.42,Pitch
0.72,-0.047,0.66,-28.733,250.13,20.473,Pitch
0.489,0.043,0.812,-25.481,250.13,44.298,Pitch
0.331,-0.044,0.769,-20.519,250.13,50.389,Pitch
-0.093,0.004,0.795,-22.817,250.13,42.832,Pitch
-0.5,-0.102,1.05,-28.687,250.13,22.015,Pitch
-0.394,-0.014,0.62,-10.58,250.13,38.557,Pitch
-0.419,0.021,0.542,-46.534,250.13,52.603,Pitch
-0.991,-0.015,0.607,-61.023,180.008,29.893,Pitch
-1.366,-0.17,0.859,-6.534,72.84,6.992,Pitch
-0.929,-0.029,0.493,7.145,48.076,2.878,Pitch
-0.827,0.014,0.304,-2.336,-41.878,-13.824,Pitch
-0.988,-0.058,0.574,-17.939,-219.351,-33.015,Pitch
-0.748,-0.143,0.887,-8.74,-250.137,-67.023,Pitch
-0.679,-0.093,0.992,47.031,-250.137,-114.504,Pitch
-0.235,-0.054,0.811,88.45,-250.137,-110.153,Pitch
-0.081,0.071,0.848,72.962,-250.137,-94.687,Pitch
0.548,-0.1,1.03,62.351,-250.137,-57.718,Pitch
0.87,0.003,0.952,35.878,-250.137,-14.695,Pitch
0.767,0.082,0.43,17.069,-250.137,-10.374,Pitch
0.733,0.02,0.306,-2.595,-141.069,-4.618,Pitch
0.804,0.019,0.569,-8.435,-27.519,6.405,Pitch
0.809,-0.039,0.54,-10.397,91.076,13.443,Pitch
0.904,0.001,0.627,1.947,250.13,23.817,Pitch
0.719,-0.13,0.692,-9.473,250.13,53.771,Pitch
0.489,0.013,0.809,-5.458,250.13,64.885,Pitch
0.16,0.097,0.588,18.756,250.13,73.664,Pitch
-0.382,0.065,0.919,70.519,250.13,64.267,Pitch
-0.66,0.124,0.843,58.16,250.13,64.206,Pitch
-0.419,0.074,0.47,-17.954,250.13,58.626,Pitch
-0.677,0.022,0.52,-31.351,186.038,67.046,Pitch
-1.478,0.167,0.651,14,98.092,9.45,Pitch
-1.074,0.099,0.582,12.939,-34.733,-17.511,Pitch
-0.781,0.09,0.384,-14.13,-149.977,-20.977,Pitch
-1,0.065,0.598,-32.718,-250.137,-35.298,Pitch
-0.835,0.016,0.826,-37.84,-250.137,-53.374,Pitch
-0.406,0.018,1.014,-21.878,-250.137,-82.74,Pitch
-0.177,0.159,0.809,-23.664,-250.137,-84.618,Pitch
0.219,0.017,0.591,-18.718,-250.137,-77.55,Pitch
0.754,-0.001,0.965,7.336,-250.137,-45.817,Pitch
0.897,-0.035,0.842,6.679,-240.351,-4.595,Pitch
0.703,0.011,0.32,2.832,-124.473,-0.473,Pitch
0.719,0.004,0.557,3.908,-79.176,0.992,Pitch
0.844,-0.008,0.692,18.557,-19.237,4.962,Pitch
0.828,0.031,0.428,14.58,108.076,10.237,Pitch
0.811,0.035,0.524,-4.031,250.13,14.954,Pitch
0.574,-0.005,0.851,-30.718,250.13,25.107,Pitch
0.259,-0.102,1.092,-7.802,250.13,59.305,Pitch
0.13,0.085,0.617,28.824,250.13,74.328,Pitch
-0.351,0.013,0.546,66.397,250.13,75.389,Pitch
-0.765,0.068,0.615,41.969,250.13,41.84,Pitch
-1.142,0.044,0.624,-34.496,197.794,30.901,Pitch
-0.984,0.131,0.409,-61.489,-2.221,49.267,Pitch
-1.138,0.13,0.417,20.863,5.16,7.336,Pitch
-0.968,0.094,0.714,36.84,-34.015,-11.885,Pitch
-0.91,0.053,0.648,-8.511,-173.298,-30.267,Pitch
-0.9,0.066,0.609,-19.16,-250.137,-41.832,Pitch
-0.646,0.107,0.707,2.679,-250.137,-56.008,Pitch
-0.297,0.057,1.06,-26.282,-250.137,-56.267,Pitch
-0.048,0.143,0.978,-6.298,-250.137,-62.58,Pitch
0.177,0.098,0.895,-15.618,-250.137,-47.588,Pitch
0.651,-0.019,0.919,-21.221,-250.137,-21.443,Pitch
0.923,0.006,0.517,-9.969,-217.595,-9.992,Pitch
0.732,0.022,0.427,-11.519,-120.359,-7.13,Pitch
0.762,0.015,0.584,-0.046,-83.573,-5.221,Pitch
0.875,0.019,0.576,-4.947,-11.328,-3.992,Pitch
0.927,0.067,0.46,-30.985,187.107,8.282,Pitch
0.813,-0.058,0.628,-35.198,250.13,29.763,Pitch
0.47,-0.073,0.799,-33.412,250.13,63.809,Pitch
0.116,0.011,0.84,-76.214,250.13,82.427,Pitch
-0.13,-0.04,0.923,-80.366,250.13,119.069,Pitch
-0.376,-0.171,0.864,59.901,250.13,113.237,Pitch
-0.721,-0.117,0.763,24.924,250.13,85.084,Pitch
-0.643,0.039,0.595,-45.573,132.366,50.763,Pitch
-0.793,0.022,0.539,-23.908,78.534,17.573,Pitch
-1.162,-0.017,0.854,20.504,35.664,-3.802,Pitch
-0.889,-0.032,0.737,11.229,-146.603,-32.221,Pitch
-0.738,-0.01,0.616,-3.252,-250.137,-40.595,Pitch
-0.701,-0.015,0.755,-2.939,-250.137,-65.87,Pitch
-0.311,-0.09,0.835,47.313,-250.137,-94.863,Pitch
0.181,0,0.791,88.046,-250.137,-82.305,Pitch
0.421,0.06,1.038,48.916,-250.137,-56.481,Pitch
0.632,-0.012,0.913,32.168,-250.137,-24.977,Pitch
0.951,0.026,0.525,33.557,-206.718,-4.435,Pitch
0.809,0.069,0.446,17.16,-66.076,-3.305,Pitch
0.799,0.073,0.567,-1.122,55.947,-4.313,Pitch
0.797,0.042,0.625,11.069,177.214,3.183,Pitch
0.731,-0.002,0.771,24.053,250.13,19.237,Pitch
0.563,0.136,0.726,14.427,250.13,20.115,Pitch
0.327,0.168,0.757,-27.069,250.13,3.939,Pitch
-0.139,0.101,0.734,-7.008,250.13,17.115,Pitch
-0.723,0.085,0.927,45.55,250.13,17.496,Pitch
-0.843,0.003,0.786,-12.626,250.13,16.55,Pitch
-0.658,0.029,0.641,-48.679,161.802,21.74,Pitch
-0.885,0.082,0.695,-28.763,-8.267,8.435,Pitch
-0.935,0.012,0.826,-3.725,-176.885,-40.13,Pitch
-0.745,0.001,0.776,2.389,-250.137,-51.015,Pitch
-0.59,0.103,0.637,8.733,-250.137,-48.298,Pitch
-0.083,0.085,0.768,-5.763,-250.137,-44.924,Pitch
0.343,-0.018,1.043,-20.038,-250.137,-48.832,Pitch
0.62,0.09,1.197,5.344,-250.137,-43.084,Pitch
0.74,0.02,0.841,23.198,-250.137,-18.687,Pitch
0.779,0.025,0.512,22.511,-173.389,-13.267,Pitch
0.865,0.08,0.541,-16.595,-93.794,-7.183,Pitch
0.753,0.026,0.662,-23.534,-42.015,-8.29,Pitch
0.823,0.025,0.56,11.107,5.573,-0.931,Pitch
0.843,0.043,0.474,31.595,127.267,5.473,Pitch
0.878,0.055,0.68,24.817,250.13,9.855,Pitch
0.659,0.047,0.819,-5.832,250.13,9.702,Pitch
0.215,0.119,0.977,-25.015,250.13,36.695,Pitch
0.096,0.152,0.751,-19.527,250.13,44.863,Pitch
-0.326,0.094,0.784,-45.389,250.13,13.099,Pitch
-0.635,-0.047,0.949,-41.58,250.13,28.351,Pitch
-0.537,0.119,0.222,-27.733,236.267,19.565,Pitch
-0.891,0.009,0.398,-47.198,56.145,11.122,Pitch
-1.312,-0.116,0.818,-21.71,-64.321,-26.328,Pitch
-0.71,-0.03,0.855,5.435,-85.603,-30.702,Pitch
-0.705,-0.038,0.651,0.847,-116.748,-27.786,Pitch
-0.787,0.047,0.523,0.191,-250.137,-42.55,Pitch
-0.58,-0.03,0.726,21.389,-250.137,-55.634,Pitch
0.057,-0.073,1,46.191,-250.137,-53.214,Pitch
0.149,0.072,0.923,73.947,-250.137,-81.55,Pitch
0.297,0.036,1.01,67.565,-250.137,-56.756,Pitch
0.744,-0.06,1.016,43.153,-250.137,-19.786,Pitch
0.738,0.024,0.791,52.649,-143.817,-15.328,Pitch
0.646,0.094,0.696,50.328,-46.885,-7.595,Pitch
0.657,0.078,0.795,24.702,9.084,-0.481,Pitch
0.672,0.093,0.709,11.977,100.45,12.122,Pitch
0.696,0.118,0.712,-2.771,250.13,10.359,Pitch
0.574,0.106,0.881,-13.618,250.13,21.397,Pitch
-0.015,0.249,1.077,-34.405,250.13,23.916,Pitch
-0.202,0.117,0.916,-68.603,250.13,46.099,Pitch
-0.325,-0.084,0.836,5.427,250.13,63.298,Pitch
-0.473,0.081,0.579,-34.13,250.13,27.931,Pitch
-0.709,0.002,0.563,-107.122,122.053,13.427,Pitch
-0.965,-0.003,0.714,-73.435,7.527,-11.71,Pitch
-0.945,-0.027,0.773,3.756,1.962,-28.015,Pitch
-0.746,0.015,0.69,8.565,-80.939,-41.55,Pitch
-0.648,0.036,0.642,-22.901,-250.137,-63.832,Pitch
-0.68,-0.05,0.754,-15.916,-250.137,-70.542,Pitch
-0.609,-0.09,0.851,38.389,-250.137,-88.58,Pitch
-0.11,-0.05,0.849,96.832,-250.137,-89.137,Pitch
0.245,0.072,0.859,91.42,-250.137,-79.397,Pitch
0.534,-0.121,1.082,81.695,-250.137,-46.275,Pitch
0.653,-0.005,1.028,68.885,-250.137,-6.282,Pitch
0.843,0.109,0.64,35.397,-192.74,9.718,Pitch
0.807,0.098,0.499,12.076,-75.321,-0.725,Pitch
0.68,0.086,0.621,6.573,35.206,-2.229,Pitch
0.799,0.076,0.621,2.229,210.489,0.748,Pitch
0.768,0.053,0.758,14.641,250.13,6.023,Pitch
0.357,0.222,0.957,15.656,250.13,3,Pitch
0.143,0.209,0.668,-38.504,250.13,1.641,Pitch
-0.073,0.107,0.54,-35.985,250.13,19.443,Pitch
-0.698,0.042,0.899,26.641,250.13,37.573,Pitch
-0.85,0.039,0.838,-13.557,187.832,20.718,Pitch
-0.75,0.068,0.575,-53.931,40.992,24.962,Pitch
-0.884,0.101,0.593,-18.679,-7.061,-7.115,Pitch
-0.947,0.066,0.845,16.244,-116,-37.29,Pitch
-0.627,0.02,0.838,1,-250.137,-56.237,Pitch
-0.572,0.121,0.777,-44.328,-250.137,-39.908,Pitch
-0.363,-0.04,0.852,-60.763,-250.137,-24.244,Pitch
0.201,0.08,0.999,-20.718,-250.137,-54.939,Pitch
0.287,0.076,1.151,25.298,-250.137,-80.779,Pitch
0.488,-0.06,1.063,42.649,-250.137,-33.718,Pitch
0.683,0.009,0.658,37.672,-236.458,-5.313,Pitch
0.688,0.058,0.594,27.153,-168.824,5.214,Pitch
0.812,0.031,0.761,39.458,-45.557,2.687,Pitch
0.786,0.095,0.663,33.412,63.924,0.809,Pitch
0.792,0.106,0.637,-7.74,210.344,-1.359,Pitch
0.707,0.038,0.936,-26.107,250.13,16.183,Pitch
0.383,0.099,0.968,-16.748,250.13,45.603,Pitch
0.02,0.227,0.628,-10.771,250.13,48.115,Pitch
-0.212,-0.003,0.629,-10.092,250.13,68.969,Pitch
-0.751,0.011,1.108,-0.786,250.13,33.328,Pitch
-0.64,0.046,0.76,-23.534,158.275,34.298,Pitch
-0.769,0.114,0.394,-34.725,99.954,25.046,Pitch
-0.992,0.106,0.61,-13.061,101.954,3.924,Pitch
-1.051,0.039,0.777,5.305,-20.328,-22.916,Pitch
-0.761,0.011,0.645,-13.74,-244.229,-48.679,Pitch
-0.537,-0.007,0.647,-17.641,-250.137,-70.649,Pitch
-0.341,0.017,0.835,-8.511,-250.137,-76.206,Pitch
-0.031,0.049,0.811,-10.672,-250.137,-62.87,Pitch
0.148,0.116,0.984,8.878,-250.137,-89.252,Pitch
0.494,-0.081,1.047,48.328,-250.137,-51.664,Pitch
0.746,-0.054,0.876,43.573,-250.137,-2.733,Pitch
0.923,0.02,0.731,31.26,-181.229,4.672,Pitch
0.688,0.063,0.717,26.954,-63.145,0.916,Pitch
0.686,0.059,0.662,7.382,34.71,3.145,Pitch
0.771,0.057,0.702,-15.779,172.55,5.397,Pitch
0.75,-0.001,0.89,-43.252,250.13,17.252,Pitch
0.558,0.006,1.024,-31.962,250.13,43.275,Pitch
0.098,0.046,0.885,-28.099,250.13,63.824,Pitch
-0.113,0.104,0.582,-22.847,250.13,93.221,Pitch
-0.461,-0.038,0.718,24.244,250.13,90.885,Pitch
-0.582,-0.064,0.737,7.099,250.13,56.878,Pitch
-0.639,-0.043,0.669,-41.664,159.252,30.649,Pitch
-1.031,0.108,0.583,-14.534,70.366,23.893,Pitch
-1.006,0.107,0.568,22.649,49.779,3.206,Pitch
-0.966,0.038,0.611,1.573,-80.748,-34.366,Pitch
-0.747,-0.076,0.618,-10.336,-250.137,-60.87,Pitch
-0.672,-0.017,0.795,-42.985,-250.137,-88.084,Pitch
-0.081,0.001,0.91,1.802,-250.137,-146.42,Pitch
-0.065,0.194,0.943,37.74,-250.137,-105.153,Pitch
0.399,0.062,1.085,22.977,-250.137,-91.802,Pitch
0.781,-0.132,0.878,17.573,-250.137,-39.214,Pitch
0.798,-0.058,0.702,37.74,-229.221,-22.672,Pitch
0.723,0.007,0.691,56.061,-117.542,-7.29,Pitch
0.772,0.068,0.698,22.71,26.221,0.076,Pitch
0.745,0.066,0.616,6.237,119.603,3.779,Pitch
0.785,0.028,0.725,-23.031,250.13,13.947,Pitch
0.585,0.04,0.804,-24.855,250.13,35.397,Pitch
0.239,0.115,0.822,-29.382,250.13,46.489,Pitch
-0.084,0.161,0.649,-32.198,250.13,62.405,Pitch
-0.533,0.039,0.922,-6.695,250.13,54.611,Pitch
-0.531,-0.047,0.735,-36.947,250.13,21.756,Pitch
-0.708,0.007,0.54,-30.847,178.069,40.969,Pitch
-0.979,0.044,0.635,-33.214,19.29,22.031,Pitch
-0.937,-0.05,0.916,-15.382,-74.008,-26.794,Pitch
-0.767,-0.012,0.801,3.351,-211.008,-47.756,Pitch
-0.574,-0.017,0.72,5.908,-250.137,-62.389,Pitch
-0.641,-0.052,0.59,19.802,-250.137,-70.244,Pitch
-0.035,0.035,0.867,62.076,-250.137,-80.786,Pitch
0.268,0.117,1.14,60.42,-250.137,-76.244,Pitch
0.449,-0.028,1.075,52.985,-250.137,-58.198,Pitch
0.8,0.006,0.685,57.595,-250.137,-37.275,Pitch
0.825,0.078,0.646,64.878,-231.084,-13,Pitch
0.804,0.103,0.612,21.87,-107.969,-3.275,Pitch
0.785,0.085,0.642,1.771,9.366,-2.443,Pitch
0.795,0.096,0.54,18.435,60.931,7.183,Pitch
0.836,0.154,0.631,6.13,185.473,9.718,Pitch
0.819,0.111,0.759,-25.824,250.13,17.511,Pitch
0.507,0.085,0.819,-20.847,250.13,34.115,Pitch
0.081,0.276,0.792,-18.267,250.13,28.527,Pitch
-0.019,0.181,0.669,-42.473,250.13,31.924,Pitch
-0.476,0.047,0.913,9.855,250.13,43.618,Pitch
-0.741,0.082,0.6,-21.496,250.13,18.206,Pitch
-0.818,-0.04,0.593,-51.45,152.985,28.901,Pitch
-0.932,0.088,0.669,-34.55,-34.313,9.366,Pitch
-0.938,0.094,0.812,-2.336,-152.824,-32.015,Pitch
-0.751,-0.018,0.753,-3.71,-250.137,-53.55,Pitch
-0.659,0.003,0.676,-23.473,-250.137,-58.557,Pitch
-0.541,-0.031,0.792,-6.702,-250.137,-59.55,Pitch
0.02,0.106,0.878,-15.466,-250.137,-74.824,Pitch
0.277,0.133,0.976,-12.13,-250.137,-97.718,Pitch
0.336,-0.016,0.972,55.481,-250.137,-82.198,Pitch
0.827,-0.015,0.961,46.206,-250.137,-32.626,Pitch
0.82,0.004,0.672,-4.489,-197.916,-0.756,Pitch
0.791,-0.004,0.577,10.069,-70.061,-3.878,Pitch
0.693,0.022,0.707,10.74,43.298,2.405,Pitch
0.77,0.024,0.644,-4.405,178.794,11.031,Pitch
0.738,-0.032,0.906,-14.939,250.13,29.275,Pitch
0.616,0.025,0.878,-20.282,250.13,64.229,Pitch
